,ID,innings,batter,bowler,batting_strength,bowling_strength,total_run
886,734011,2,['KP Pietersen' 'MA Agarwal' 'KD Karthik' 'JP Duminy'],['DS Kulkarni' 'BCJ Cutting' 'JP Faulkner' 'KK Cooper'],969.0607705426276,43.12520591199424,34
887,734013,1,['DR Smith' 'BB McCullum' 'DJ Hussey' 'SK Raina'],['M Muralitharan' 'MA Starc' 'VR Aaron' 'AN Ahmed'],1190.322589683516,38.443413112880634,39
888,734013,2,['CH Gayle' 'PA Patel' 'V Kohli'],['MM Sharma' 'R Ashwin' 'S Badree'],1870.0896067437207,70.67903640753885,17
889,734015,1,['AJ Finch' 'S Dhawan' 'NV Ojha'],['M Morkel' 'UT Yadav' 'SP Narine'],1304.4242047977561,92.31543071935046,41
890,734015,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['B Kumar' 'DW Steyn' 'KV Sharma' 'DJG Sammy'],1679.8693650583693,64.64373162593942,30
891,734017,1,['MEK Hussey' 'LMP Simmons'],['Ankit Sharma' 'DS Kulkarni' 'JP Faulkner' 'KK Cooper'],632.825808669268,43.11568091199424,42
892,734017,2,['KK Nair' 'UBT Chand' 'SR Watson' 'SV Samson'],['JJ Bumrah' 'K Santokie' 'PP Ojha' 'KA Pollard'],910.6290734785672,60.99855376647254,47
893,734019,1,['M Vijay' 'KP Pietersen' 'KD Karthik'],['Sandeep Sharma' 'BE Hendricks' 'AR Patel'],1058.1843896426165,61.87537257027304,55
894,734019,2,['V Sehwag' 'M Vohra'],['WD Parnell' 'Mohammed Shami' 'JD Unadkat'],753.214882279414,58.8068899602801,66
895,734021,1,['CH Gayle' 'PA Patel' 'V Kohli' 'Yuvraj Singh'],['B Kumar' 'DW Steyn' 'Parvez Rasool' 'KV Sharma'],1675.5460173647537,66.6018930765107,25
896,734021,2,['S Dhawan' 'DA Warner'],['M Muralitharan' 'MA Starc' 'VR Aaron' 'AN Ahmed'],2339.1397440532996,38.443413112880634,51
897,734023,1,['DR Smith' 'BB McCullum' 'SK Raina'],['Shakib Al Hasan' 'PJ Cummins' 'UT Yadav' 'SP Narine'],1403.4915609393072,78.0442804577684,35
898,734023,2,['RV Uthappa' 'G Gambhir'],['BW Hilfenhaus' 'IC Pandey' 'MM Sharma' 'R Ashwin'],1793.7967573613396,60.251109142640324,52
899,734025,1,['V Sehwag' 'M Vohra' 'SE Marsh'],['P Kumar' 'K Santokie' 'JJ Bumrah' 'PP Ojha'],831.6501298110566,67.29251139882857,48
900,734025,2,['LMP Simmons' 'MEK Hussey'],['Sandeep Sharma' 'BE Hendricks' 'AR Patel' 'R Dhawan'],632.825808669268,53.98238649521533,62
901,734027,1,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'YK Pathan'],['MA Starc' 'AB Dinda' 'AN Ahmed' 'M Muralitharan'],1572.432521257822,42.13512708206017,45
902,734027,2,['CH Gayle' 'YV Takawale' 'V Kohli'],['M Morkel' 'UT Yadav' 'SP Narine'],1528.1763186747983,92.31543071935046,36
903,734029,1,['DR Smith' 'F du Plessis' 'SK Raina'],['B Kumar' 'DW Steyn' 'KV Sharma' 'Parvez Rasool'],1469.8794893542788,66.6018930765107,60
904,734029,2,['DA Warner' 'S Dhawan'],['MM Sharma' 'R Ashwin' 'JW Hastings'],2339.1397440532996,67.86451508007106,64
905,734031,1,['LMP Simmons' 'MEK Hussey'],['WD Parnell' 'S Kaul' 'JD Unadkat' 'S Nadeem'],632.825808669268,50.42359281689905,65
906,734031,2,['M Vijay' 'KP Pietersen' 'KD Karthik'],['JJ Bumrah' 'M de Lange' 'PP Ojha' 'S Gopal'],1058.1843896426165,57.02006515646839,47
907,734033,1,['V Sehwag' 'M Vohra' 'SE Marsh'],['VS Malik' 'SR Watson' 'JP Faulkner' 'KK Cooper'],831.6501298110566,44.086388203714115,53
908,734033,2,['AM Rahane' 'KK Nair' 'SV Samson'],['L Balaji' 'BE Hendricks' 'R Dhawan' 'AR Patel'],1199.4763388651147,47.770689129804964,44
909,734035,1,['RR Rossouw' 'YV Takawale' 'VH Zol' 'V Kohli' 'Yuvraj Singh'],['A Nehra' 'S Badree' 'R Ashwin' 'MM Sharma'],775.0667953561381,71.55766794051104,34
910,734035,2,['DR Smith' 'F du Plessis' 'SK Raina'],['SB Jakati' 'R Rampaul' 'MA Starc'],1469.8794893542788,30.225927542180518,64
911,734037,1,['DA Warner' 'NV Ojha' 'S Dhawan'],['M Morkel' 'R Vinay Kumar' 'SP Narine'],1773.6862999571015,85.01300268323,49
912,734037,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['B Kumar' 'DW Steyn' 'JO Holder'],1679.8693650583693,76.30032765318605,49
913,734039,1,['KP Pietersen' 'MA Agarwal' 'KD Karthik' 'KM Jadhav'],['P Awana' 'AR Patel' 'MG Johnson'],888.0853295029382,57.102287002387506,44
914,734039,2,['V Sehwag' 'M Vohra' 'GJ Maxwell' 'DA Miller'],['Mohammed Shami' 'JD Unadkat' 'JDS Neesham'],845.6526829284937,56.559336573666805,48
915,734041,1,['SR Watson' 'SV Samson'],['CJ Anderson' 'JJ Bumrah' 'PP Ojha' 'Harbhajan Singh'],1437.699125718039,77.54634989029341,35
916,734041,2,['LMP Simmons' 'MEK Hussey' 'CJ Anderson' 'KA Pollard' 'RG Sharma'],['JP Faulkner' 'DS Kulkarni' 'SR Watson' 'KK Cooper'],1023.0434350181774,55.895221887423695,71
917,734043,1,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['P Awana' 'MG Johnson' 'AR Patel' 'R Dhawan'],1679.8693650583693,50.40257231930118,55
918,734043,2,['V Sehwag' 'M Vohra' 'WP Saha'],['M Morkel' 'UT Yadav' 'SP Narine' 'Shakib Al Hasan'],824.8444876609045,83.04678402489711,46
919,734045,1,['LMP Simmons' 'MEK Hussey'],['A Nehra' 'IC Pandey' 'MM Sharma'],632.825808669268,56.00739438199156,53
920,734045,2,['DR Smith' 'F du Plessis'],['P Kumar' 'CJ Anderson' 'JJ Bumrah'],1140.7460800247832,70.51770831512307,60
921,734047,1,['V Sehwag' 'M Vohra'],['A Nehra' 'IC Pandey' 'MM Sharma'],753.214882279414,56.00739438199156,70
922,734047,2,['DR Smith' 'F du Plessis' 'SK Raina'],['MG Johnson' 'Sandeep Sharma' 'P Awana'],1469.8794893542788,56.891118058602224,100
923,734049,1,['V Sehwag' 'M Vohra' 'GJ Bailey' 'WP Saha'],['M Morkel' 'UT Yadav' 'SP Narine'],692.8811730920052,92.31543071935046,32
924,734049,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['MG Johnson' 'L Balaji' 'P Awana'],1679.8693650583693,48.60885490472174,59
925,829705,1,['RG Sharma' 'AJ Finch' 'AP Tare' 'AT Rayudu' 'CJ Anderson'],['UT Yadav' 'M Morkel' 'Shakib Al Hasan'],1035.2059273405723,72.75859374686597,37
926,829705,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['SL Malinga' 'R Vinay Kumar' 'CJ Anderson' 'JJ Bumrah'],1679.8693650583693,78.7840359260762,38
927,829707,1,['DR Smith' 'BB McCullum' 'SK Raina' 'F du Plessis'],['JA Morkel' 'NM Coulter-Nile' 'DJ Muthuswami'],1386.9124123253023,39.367023106311386,59
928,829707,2,['MA Agarwal' 'CM Gautam' 'JA Morkel' 'SS Iyer' 'KM Jadhav'],['A Nehra' 'MM Sharma'],610.619180206659,71.1591015232361,40
929,829709,1,['AM Rahane' 'SV Samson' 'SPD Smith' 'KK Nair'],['Sandeep Sharma' 'Anureet Singh' 'AR Patel'],1148.467223075607,65.14388307900425,35
930,829709,2,['V Sehwag' 'WP Saha' 'M Vijay' 'GJ Maxwell'],['TG Southee' 'CH Morris' 'DS Kulkarni' 'JP Faulkner'],994.5308502151099,59.00399557583414,51
931,829711,1,['DR Smith' 'BB McCullum'],['B Kumar' 'TA Boult' 'I Sharma' 'KV Sharma'],1041.164187402326,75.36331946665837,49
932,829711,2,['DA Warner' 'S Dhawan' 'KL Rahul'],['A Nehra' 'MM Sharma'],2064.609985636624,71.1591015232361,46
933,829713,1,['RV Uthappa' 'G Gambhir'],['SA Abbott' 'HV Patel' 'VR Aaron' 'AN Ahmed'],1793.7967573613396,42.739702976028305,53
934,829713,2,['CH Gayle' 'V Kohli' 'KD Karthik'],['M Morkel' 'SP Narine' 'KC Cariappa'],2056.08329644131,65.9794584297555,41
935,829715,1,['MA Agarwal' 'SS Iyer' 'JP Duminy'],['TG Southee' 'CH Morris' 'DS Kulkarni' 'PV Tambe' 'DJ Hooda'],953.5605878632083,48.49531137194212,51
936,829715,2,['AM Rahane' 'SV Samson' 'SPD Smith'],['JD Unadkat' 'NM Coulter-Nile' 'AD Mathews'],1327.1044234021344,48.74839396593227,42
937,829717,1,['M Vijay' 'V Sehwag'],['R Vinay Kumar' 'P Suyal' 'SL Malinga'],1052.4416886891026,72.00941165560613,57
938,829717,2,['RG Sharma' 'AP Tare' 'AJ Finch' 'AT Rayudu' 'CJ Anderson'],['Sandeep Sharma' 'Anureet Singh' 'MG Johnson'],1035.2059273405723,53.807878146059984,17
939,829719,1,['CH Gayle' 'V Kohli' 'KD Karthik'],['TA Boult' 'B Kumar' 'P Kumar'],2056.08329644131,88.77145737275107,47
940,829719,2,['DA Warner' 'S Dhawan'],['SA Abbott' 'HV Patel' 'VR Aaron' 'AN Ahmed'],2339.1397440532996,42.739702976028305,65
941,829721,1,['AJ Finch' 'PA Patel' 'UBT Chand' 'RG Sharma'],['TG Southee' 'CH Morris' 'DS Kulkarni' 'STR Binny'],1102.708587805207,53.50554874740388,31
942,829721,2,['AM Rahane' 'SV Samson' 'SPD Smith'],['R Vinay Kumar' 'P Suyal' 'SL Malinga'],1327.1044234021344,72.00941165560613,42
943,829723,1,['DR Smith' 'SK Raina' 'BB McCullum' 'F du Plessis' 'DJ Bravo' 'MS Dhoni'],['PJ Cummins' 'UT Yadav' 'PP Chawla' 'GB Hogg'],1351.3430930414504,70.13856080599679,69
944,829723,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['MM Sharma' 'A Nehra'],1679.8693650583693,71.1591015232361,38
945,829725,1,['M Vijay' 'V Sehwag' 'WP Saha'],['NM Coulter-Nile' 'DJ Muthuswami' 'AD Mathews'],1024.3290252673635,29.247142533990825,41
946,829725,2,['MA Agarwal' 'SS Iyer' 'JP Duminy'],['Sandeep Sharma' 'Anureet Singh' 'MG Johnson'],953.5605878632083,53.807878146059984,47
947,829727,1,['DA Warner' 'S Dhawan' 'KL Rahul' 'EJG Morgan'],['TG Southee' 'CH Morris' 'DJ Hooda' 'DS Kulkarni'],1694.0900515877906,52.81297311347223,35
948,829727,2,['AM Rahane' 'SV Samson'],['B Kumar' 'TA Boult' 'P Kumar'],1492.9366972496596,88.77145737275107,36
949,829729,1,['LMP Simmons' 'PA Patel' 'CJ Anderson' 'RG Sharma' 'Harbhajan Singh'],['A Nehra' 'IC Pandey' 'MM Sharma'],896.312444162874,56.00739438199156,31
950,829729,2,['DR Smith' 'BB McCullum'],['P Suyal' 'SL Malinga' 'J Suchith' 'Harbhajan Singh'],1041.164187402326,68.86442866821741,90
951,829731,1,['MA Agarwal' 'SS Iyer' 'JP Duminy'],['P Kumar' 'DW Steyn' 'B Kumar'],953.5605878632083,91.40307678450529,40
952,829731,2,['DA Warner' 'S Dhawan'],['NM Coulter-Nile' 'JP Duminy' 'DJ Muthuswami' 'AD Mathews'],2339.1397440532996,29.886870008062015,50
953,829733,1,['M Vijay' 'WP Saha' 'V Sehwag' 'GJ Maxwell' 'GJ Bailey'],['UT Yadav' 'M Morkel' 'AD Russell'],855.0229260491494,74.87221224154804,48
954,829733,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'SA Yadav'],['Sandeep Sharma' 'Anureet Singh' 'MG Johnson'],1519.8311171218884,53.807878146059984,53
955,829735,1,['DR Smith' 'BB McCullum' 'SK Raina' 'F du Plessis'],['Ankit Sharma' 'CH Morris' 'PV Tambe' 'DJ Hooda' 'JP Faulkner'],1386.9124123253023,40.25787192372988,39
956,829735,2,['AM Rahane' 'SR Watson'],['IC Pandey' 'A Nehra' 'MM Sharma'],1557.9246294253173,56.00739438199156,47
957,829737,1,['LMP Simmons' 'PA Patel' 'UBT Chand'],['Iqbal Abdulla' 'VR Aaron' 'AN Ahmed' 'D Wiese'],585.0781549542875,31.786426401802046,48
958,829737,2,['CH Gayle' 'MS Bisla' 'V Kohli'],['MJ McClenaghan' 'SL Malinga' 'Harbhajan Singh' 'JJ Bumrah'],1607.3356186024369,94.42130991833248,33
959,829739,1,['MA Agarwal' 'SS Iyer' 'JP Duminy' 'MK Tiwary'],['UT Yadav' 'M Morkel' 'SP Narine' 'AD Russell'],890.1420664244956,84.63199789590865,34
960,829739,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'SA Yadav'],['DJ Muthuswami' 'NM Coulter-Nile' 'AD Mathews'],1519.8311171218884,29.247142533990825,48
961,829741,1,['AM Rahane' 'SR Watson'],['Sandeep Sharma' 'Anureet Singh' 'MG Johnson'],1557.9246294253173,53.807878146059984,43
962,829741,2,['M Vijay' 'V Sehwag' 'SE Marsh'],['CH Morris' 'STR Binny' 'JP Faulkner' 'PV Tambe'],1031.1346674175156,45.177565538593996,40
963,829741,3,['DA Miller' 'GJ Maxwell' 'SE Marsh'],['CH Morris'],954.900530676496,68.62047184434573,15
964,829741,4,['SR Watson' 'SPD Smith' 'JP Faulkner'],['MG Johnson'],913.8047496239056,51.11006711132049,6
965,829743,1,['S Dhawan' 'DA Warner'],['J Botha' 'M Morkel' 'SP Narine'],2339.1397440532996,69.04082404083303,43
966,829743,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'AD Russell'],['DW Steyn' 'B Kumar' 'P Kumar' 'KV Sharma' 'MC Henriques'],1458.0616435057482,72.78480112111205,49
967,829745,1,['DR Smith' 'BB McCullum' 'SK Raina'],['MA Starc' 'YS Chahal' 'HV Patel' 'D Wiese'],1403.4915609393072,55.70078715157889,45
968,829745,2,['MS Bisla' 'RR Rossouw' 'V Kohli' 'KD Karthik'],['IC Pandey' 'A Nehra' 'MM Sharma'],1167.5203580024538,56.00739438199156,38
969,829747,1,['MA Agarwal' 'SS Iyer' 'JP Duminy'],['MJ McClenaghan' 'SL Malinga' 'JJ Bumrah' 'Harbhajan Singh'],953.5605878632083,94.42130991833247,45
970,829747,2,['LMP Simmons' 'PA Patel' 'UBT Chand'],['NM Coulter-Nile' 'DJ Muthuswami' 'JP Duminy' 'AD Mathews'],585.0781549542875,29.88687000806202,48
971,829749,1,['AM Rahane' 'SR Watson' 'KK Nair' 'SPD Smith'],['MA Starc' 'Iqbal Abdulla' 'HV Patel' 'YS Chahal'],1180.9611891634358,60.31797391770665,48
972,829749,2,['CH Gayle' 'V Kohli' 'AB de Villiers'],['CH Morris' 'DS Kulkarni' 'SR Watson' 'JP Faulkner'],2143.320692893481,65.69040803032831,49
973,829751,1,['LMP Simmons' 'PA Patel' 'UBT Chand'],['TA Boult' 'B Kumar' 'DW Steyn'],585.0781549542875,86.36751996311415,46
974,829751,2,['S Dhawan' 'DA Warner'],['Harbhajan Singh' 'MJ McClenaghan' 'SL Malinga'],2339.1397440532996,92.12384173836149,52
975,829753,1,['DR Smith' 'BB McCullum' 'SK Raina'],['Karanveer Singh' 'Sandeep Sharma' 'Anureet Singh' 'MG Johnson'],1403.4915609393072,44.84455297574217,54
976,829753,2,['M Vijay' 'V Sehwag' 'SE Marsh' 'GJ Bailey'],['IC Pandey' 'A Nehra' 'MM Sharma'],847.5988079094635,56.00739438199156,39
977,829757,1,['MA Agarwal' 'SS Iyer' 'JP Duminy' 'Yuvraj Singh'],['MA Starc' 'VR Aaron' 'HV Patel' 'D Wiese'],988.1492532043694,39.74893091912864,38
978,829757,2,['CH Gayle' 'V Kohli'],['NM Coulter-Nile' 'DJ Muthuswami' 'Imran Tahir' 'JP Duminy'],2234.976773094165,34.74247864657225,50
979,829759,1,['DA Warner' 'S Dhawan' 'GH Vihari'],['Sandeep Sharma' 'MG Johnson' 'Anureet Singh'],1608.8598897918273,53.807878146059984,56
980,829759,2,['M Vijay' 'M Vohra' 'SE Marsh' 'GJ Bailey'],['TA Boult' 'B Kumar' 'P Kumar'],696.8566799252853,88.77145737275107,36
981,829761,1,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['Z Khan' 'JA Morkel' 'JP Duminy'],1679.8693650583693,59.177233650891566,50
982,829761,2,['MK Tiwary' 'SS Iyer'],['UT Yadav' 'AD Russell' 'SP Narine'],904.3470566624435,92.17542292413539,36
983,829763,1,['CH Gayle' 'AB de Villiers' 'V Kohli' 'Mandeep Singh'],['TG Southee' 'DS Kulkarni' 'JP Faulkner' 'SR Watson'],1780.0394358525677,60.46576859017716,52
984,829765,1,['DR Smith' 'BB McCullum' 'SK Raina'],['PJ Cummins' 'UT Yadav' 'PP Chawla'],1403.4915609393072,85.33249504078377,53
985,829765,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'SA Yadav'],['IC Pandey' 'A Nehra' 'MM Sharma' 'R Ashwin'],1519.8311171218884,73.25672005721752,54
986,829767,1,['V Sehwag' 'SE Marsh' 'M Vohra' 'WP Saha' 'GJ Bailey' 'DA Miller'],['Z Khan' 'JP Duminy' 'NM Coulter-Nile'],788.5149932231933,49.86036980858472,27
987,829767,2,['MA Agarwal' 'SS Iyer'],['Sandeep Sharma' 'SN Thakur' 'Anureet Singh'],1017.6635858764453,57.89150100843579,41
988,829769,1,['LMP Simmons' 'PA Patel' 'UBT Chand'],['TG Southee' 'DS Kulkarni' 'J Theron' 'SR Watson'],585.0781549542875,52.128557564950796,47
989,829769,2,['AM Rahane' 'SR Watson' 'SV Samson'],['MJ McClenaghan' 'SL Malinga' 'R Vinay Kumar' 'J Suchith'],1496.1868174643387,66.72313365876852,55
990,829771,1,['RV Uthappa' 'G Gambhir' 'AD Russell'],['MA Starc' 'VR Aaron' 'HV Patel' 'D Wiese' 'YS Chahal'],1460.0773311901878,53.34907146262035,61
991,829771,2,['CH Gayle' 'V Kohli' 'AB de Villiers' 'Mandeep Singh'],['PJ Cummins' 'UT Yadav' 'GB Hogg' 'PP Chawla'],1780.039435852568,70.13856080599679,62
992,829773,1,['DA Warner' 'S Dhawan'],['MM Sharma' 'A Nehra' 'RG More'],2339.1397440532996,55.06657819266791,76
993,829773,2,['DR Smith' 'BB McCullum' 'SK Raina' 'F du Plessis'],['TA Boult' 'B Kumar' 'P Kumar' 'MC Henriques'],1386.9124123253023,76.7312275205405,54
994,829775,1,['LMP Simmons' 'PA Patel'],['Sandeep Sharma' 'Anureet Singh' 'MG Johnson' 'AR Patel'],800.3360222403485,61.63542908708332,51
995,829775,2,['M Vijay' 'V Sehwag' 'GJ Maxwell' 'DA Miller'],['MJ McClenaghan' 'SL Malinga' 'R Vinay Kumar' 'J Suchith'],995.2660861333379,66.72313365876852,45
996,829777,1,['AM Rahane' 'SR Watson'],['Z Khan' 'GS Sandhu' 'NM Coulter-Nile'],1557.9246294253173,49.30001899849287,43
997,829777,2,['MA Agarwal' 'SS Iyer' 'JP Duminy' 'Yuvraj Singh'],['TG Southee' 'DS Kulkarni' 'STR Binny' 'SR Watson'],988.1492532043694,54.9673217617469,55
998,829779,1,['DR Smith' 'BB McCullum' 'SK Raina'],['MA Starc' 'YS Chahal' 'D Wiese' 'HV Patel'],1403.4915609393072,55.70078715157889,37
999,829779,2,['NJ Maddinson' 'V Kohli' 'AB de Villiers' 'KD Karthik'],['IC Pandey' 'A Nehra' 'MM Sharma'],1565.470403216535,56.00739438199156,42
1000,829781,1,['RV Uthappa' 'G Gambhir'],['B Kumar' 'DW Steyn' 'P Kumar' 'MC Henriques'],1793.7967573613396,78.70494207935616,55
1001,829781,2,['DA Warner' 'NV Ojha' 'S Dhawan' 'MC Henriques' 'EJG Morgan'],['UT Yadav' 'AD Russell' 'J Botha' 'GB Hogg'],1265.80741393506,54.59526661683295,33
1002,829783,1,['MA Agarwal' 'JP Duminy' 'SS Iyer' 'KM Jadhav'],['SL Malinga' 'MJ McClenaghan' 'R Vinay Kumar' 'Harbhajan Singh'],840.5336478169006,88.87436389863889,44
1003,829783,2,"['LMP Simmons' 'HH Pandya' 'PA Patel' 'RG Sharma' 'Harbhajan Singh'
 'AT Rayudu']",['Z Khan' 'NM Coulter-Nile' 'AD Mathews'],1109.3407526156752,51.31136761476713,41
1004,829785,1,['CH Gayle' 'V Kohli'],['Sandeep Sharma' 'MG Johnson' 'Anureet Singh'],2234.976773094165,53.807878146059984,68
1005,829785,2,['M Vijay' 'M Vohra' 'WP Saha' 'GJ Maxwell' 'DA Miller' 'GJ Bailey'],['MA Starc' 'S Aravind' 'HV Patel'],773.8651267343054,43.771720154615736,34
1006,829787,1,['S Dhawan' 'DA Warner' 'MC Henriques'],['DJ Hooda' 'CH Morris' 'DS Kulkarni' 'SR Watson' 'JP Faulkner'],1701.242469489768,57.88539977616608,56
1007,829787,2,['AM Rahane' 'SR Watson' 'SPD Smith' 'KK Nair'],['B Kumar' 'P Kumar' 'I Sharma'],1180.9611891634358,89.15190368089043,36
1008,829789,1,['DR Smith' 'BB McCullum' 'SK Raina'],['MJ McClenaghan' 'M de Lange' 'J Suchith' 'R Vinay Kumar'],1403.4915609393072,43.60274979896576,44
1009,829789,2,['LMP Simmons' 'PA Patel'],['R Ashwin' 'MM Sharma' 'A Nehra'],800.3360222403485,89.10763337645587,61
1010,829791,1,['M Vijay' 'M Vohra' 'WP Saha'],['UT Yadav' 'AD Russell' 'SP Narine' 'J Botha'],823.3395212884593,76.9339158061716,45
1011,829791,2,['RV Uthappa' 'G Gambhir' 'MK Pandey'],['Sandeep Sharma' 'BE Hendricks' 'Anureet Singh' 'AR Patel'],1679.8693650583693,52.863777489720285,57
1012,829793,1,['S Dhawan' 'DA Warner' 'EJG Morgan' 'MC Henriques'],['J Yadav' 'Z Khan' 'NM Coulter-Nile'],1421.5644144776486,48.0740311791227,41
1013,829793,2,['Q de Kock' 'SS Iyer' 'JP Duminy'],['B Kumar' 'I Sharma' 'Parvez Rasool' 'P Kumar'],1008.1666349589896,73.73026109400115,49
1014,829795,1,['CH Gayle' 'V Kohli' 'AB de Villiers'],['MJ McClenaghan' 'SL Malinga' 'JJ Bumrah' 'J Suchith'],2143.320692893481,72.27007967846211,39
1015,829795,2,['PA Patel' 'LMP Simmons' 'RG Sharma'],['MA Starc' 'S Aravind' 'D Wiese' 'HV Patel'],1291.6508519079882,37.786995493701134,45
1016,829797,1,['DR Smith' 'BB McCullum' 'SK Raina' 'F du Plessis'],['CH Morris' 'SR Watson' 'Ankit Sharma' 'PV Tambe'],1386.9124123253023,49.41552503797131,36
1017,829797,2,['AM Rahane' 'SR Watson' 'SPD Smith'],['A Nehra' 'MM Sharma'],1370.4297115192396,71.1591015232361,40
1018,829799,1,['DA Warner' 'S Dhawan'],['Sandeep Sharma' 'Anureet Singh' 'BE Hendricks' 'Gurkeerat Singh'],2339.1397440532996,34.288240752019355,56
1019,829799,2,['M Vijay' 'M Vohra' 'WP Saha'],['B Kumar' 'TA Boult' 'I Sharma' 'Bipul Sharma'],823.3395212884593,69.34181806871153,47
1020,829801,1,['DR Smith' 'BB McCullum'],['S Nadeem' 'Z Khan'],1041.164187402326,65.58369746815033,16
1021,829801,2,['Q de Kock' 'SS Iyer' 'JP Duminy' 'Yuvraj Singh'],['IC Pandey' 'MM Sharma' 'R Ashwin'],1029.1037885262053,72.94443922981414,28
1022,829803,1,['WP Saha' 'M Vohra' 'GJ Maxwell' 'GJ Bailey' 'DA Miller' 'AR Patel'],['MA Starc' 'S Aravind' 'D Wiese' 'HV Patel' 'YS Chahal'],678.0381417103866,51.77952312227834,72
1023,829803,2,['CH Gayle' 'V Kohli' 'AB de Villiers' 'Mandeep Singh'],['Sandeep Sharma' 'BE Hendricks' 'Anureet Singh' 'R Dhawan'],1780.039435852568,39.160114079692505,61
1024,829805,1,['LMP Simmons' 'PA Patel' 'RG Sharma' 'AT Rayudu'],['UT Yadav' 'M Morkel' 'Shakib Al Hasan'],1378.8872782111164,72.75859374686597,46
1025,829805,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'YK Pathan'],['SL Malinga' 'MJ McClenaghan' 'R Vinay Kumar' 'Harbhajan Singh'],1572.432521257822,88.87436389863889,50
1026,829807,1,['DA Warner' 'S Dhawan' 'MC Henriques'],['MA Starc' 'HV Patel' 'D Wiese' 'AB Dinda' 'YS Chahal'],1701.242469489768,56.302442637963985,68
1027,829807,2,['CH Gayle' 'V Kohli' 'AB de Villiers' 'Mandeep Singh' 'KD Karthik'],['DW Steyn' 'B Kumar' 'MC Henriques' 'KV Sharma' 'P Kumar'],1763.6908173091747,72.78480112111204,83
1028,829809,1,['WP Saha' 'M Vohra' 'GJ Bailey' 'GJ Maxwell' 'Gurkeerat Singh'],['P Negi' 'IC Pandey' 'A Nehra'],571.9400414830186,44.35818586408373,41
1029,829809,2,['MEK Hussey' 'BB McCullum' 'F du Plessis' 'SK Raina'],['Sandeep Sharma' 'BE Hendricks' 'Gurkeerat Singh' 'R Dhawan'],1352.1568256589007,35.4068497575144,47
1030,829811,1,['AM Rahane' 'SR Watson'],['Azhar Mahmood' 'M Morkel' 'UT Yadav' 'Shakib Al Hasan'],1557.9246294253173,61.448752281663715,66
1031,829811,2,['RV Uthappa' 'G Gambhir' 'MK Pandey' 'YK Pathan'],['CH Morris' 'BB Sran' 'DS Kulkarni'],1572.432521257822,55.44117544643759,53
1032,829813,1,['Q de Kock' 'SS Iyer'],['MA Starc' 'AB Dinda' 'HV Patel' 'D Wiese'],1099.572656520117,43.440644888308185,54
1033,829813,2,['V Kohli' 'CH Gayle'],['J Yadav' 'Z Khan'],2234.976773094165,52.826998749252056,2
1034,829815,1,['DA Warner' 'S Dhawan' 'EJG Morgan' 'MC Henriques' 'KL Rahul'],['SL Malinga' 'MJ McClenaghan' 'R Vinay Kumar'],1440.3616253427736,80.63909669068455,29
1035,829815,2,['LMP Simmons' 'PA Patel'],['DW Steyn' 'B Kumar' 'P Kumar' 'MC Henriques'],800.3360222403485,78.70494207935616,38
1036,829817,1,['LMP Simmons' 'PA Patel'],['R Ashwin' 'A Nehra'],800.3360222403485,99.59912981116153,48
1037,829817,2,['DR Smith' 'F du Plessis' 'MEK Hussey' 'SK Raina'],['SL Malinga' 'MJ McClenaghan' 'R Vinay Kumar'],1303.7333287408771,80.63909669068455,54
1038,829819,1,['CH Gayle' 'V Kohli'],['CH Morris' 'JP Faulkner' 'DS Kulkarni' 'SR Watson'],2234.976773094165,65.69040803032831,41
1039,829819,2,['AM Rahane' 'SR Watson' 'SV Samson' 'SPD Smith'],['MA Starc' 'S Aravind' 'HV Patel'],1371.000082025025,43.771720154615736,40
1040,829821,1,['CH Gayle' 'V Kohli' 'AB de Villiers' 'Mandeep Singh'],['A Nehra' 'R Ashwin'],1780.039435852568,99.59912981116153,29
1041,829821,2,['DR Smith' 'MEK Hussey' 'F du Plessis'],['MA Starc' 'S Aravind' 'HV Patel'],1028.9290023167462,43.771720154615736,34
1042,829823,1,['LMP Simmons' 'PA Patel' 'RG Sharma'],['A Nehra' 'MM Sharma' 'R Ashwin' 'RA Jadeja'],1291.6508519079882,93.22742695345369,61
1043,829823,2,['DR Smith' 'MEK Hussey' 'SK Raina'],['SL Malinga' 'MJ McClenaghan' 'R Vinay Kumar'],1292.5861161600735,80.63909669068455,31
1044,980901,1,"['LMP Simmons' 'RG Sharma' 'HH Pandya' 'JC Buttler' 'AT Rayudu'
 'KA Pollard']",['RP Singh' 'I Sharma' 'MR Marsh'],1264.1547701274174,53.97864125400313,37
